z_axis_A,pore_radius_A,center_x,center_y,drift_from_axis_A
19.72652069055794,1.735767438646931,2.276269299664317,-3.3366211930534773,4.03911418997491
20.22652069055794,1.855940735479048,2.1093558513844886,-3.076721536890462,3.7303616467412466
20.72652069055794,1.823253929815715,2.3038120939339963,-2.9565371018556776,3.7481545304844346
21.22652069055794,1.8048834723132259,2.652083687821675,-2.9744380100895698,3.985075920012195
21.72652069055794,1.904110509361915,3.041090494375206,-2.9268005263342296,4.220710083042322
22.22652069055794,2.285800167681476,5.460293399085264,-3.7398146609877374,6.618233864069945
22.72652069055794,2.557501004913805,5.349468449890297,-3.5310242750111325,6.409754042374305
23.22652069055794,2.7239650483648434,5.2815552762100495,-3.5610241882851525,6.369907466411831
23.72652069055794,2.8733478116914055,5.216795585778591,-3.698367289999876,6.394753981059041
24.22652069055794,3.0873918204145454,5.167378674467994,-3.823873406530634,6.42835996520089
